hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.item,Answer.target_property,Answer.target_frequency,Answer.target_position,Answer.distractor_position,Answer.familiarization_cond,Answer.participant_response_type_condition,Answer.participant_feature_count_condition,Answer.linguistic_framing_condition,Answer.target_filler_sequence_condition,Answer.question_type_condition,Answer.manip_check_target,Answer.manip_check_dist,Answer.name_check_correct,Answer.choice,Answer.choice_correct,Answer.money_allocated_to_foil,Answer.money_allocated_to_target,Answer.money_allocated_to_logical,Answer.Likert_value_foil,Answer.Likert_value_target,Answer.Likert_value_logical,Answer.about,Answer.comment,Answer.familiarization_present_in_study,Answer.choice_1,Answer.choice_2,Answer.choice_3,Answer.choice_4,Answer.choice_5,Answer.choice_6,Answer.choice_correct_1,Answer.choice_correct_2,Answer.choice_correct_3,Answer.choice_correct_4,Answer.choice_correct_5,Answer.choice_correct_6,Answer.item_1,Answer.item_2,Answer.item_3,Answer.item_4,Answer.item_5,Answer.item_6,Answer.target_prop_1,Answer.target_prop_2,Answer.target_prop_3,Answer.target_prop_4,Answer.target_prop_5,Answer.target_prop_6,Answer.target_position_1,Answer.target_position_2,Answer.target_position_3,Answer.target_position_4,Answer.target_position_5,Answer.target_position_6,Answer.distractor_prop_1,Answer.distractor_prop_2,Answer.distractor_prop_3,Answer.distractor_prop_4,Answer.distractor_prop_5,Answer.distractor_prop_6,Answer.distractor_position_1,Answer.distractor_position_2,Answer.distractor_position_3,Answer.distractor_position_4,Answer.distractor_position_5,Answer.distractor_position_6,Answer.sequence_condition
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,51,Approved,Thu Jul 24 03:11:37 PDT 2014,Wed Jul 23 10:31:02 PDT 2014,Wed Jul 23 10:31:37 PDT 2014,Wed Jul 23 11:28:59 PDT 2014,,,,,"""pizza""","""mushrooms""",0,"""right""","""middle""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""What Bob was talking about.""","""None""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""pizza""","""pizza""","""boat""","""null""","""null""","""null""","""mushrooms""","""peppers""","""sail""","""null""","""null""","""null""","""right""","""middle""","""left""","""null""","""null""","""null""","""peppers""","""mushrooms""","""motor""","""null""","""null""","""null""","""middle""","""right""","""right""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,52,Approved,Thu Jul 24 03:11:59 PDT 2014,Wed Jul 23 10:30:27 PDT 2014,Wed Jul 23 10:31:59 PDT 2014,Wed Jul 23 11:28:59 PDT 2014,,,,,"""boat""","""sail""",0,"""middle""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""boats and pizza""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""boat""","""boat""","""pizza""","""null""","""null""","""null""","""sail""","""motor""","""olives""","""null""","""null""","""null""","""middle""","""right""","""right""","""null""","""null""","""null""","""motor""","""sail""","""peppers""","""null""","""null""","""null""","""right""","""middle""","""left""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,53,Approved,Thu Jul 24 03:12:11 PDT 2014,Wed Jul 23 10:30:43 PDT 2014,Wed Jul 23 10:32:11 PDT 2014,Wed Jul 23 11:28:59 PDT 2014,,,,,"""snowman""","""scarf""",0,"""left""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Which of the objects bob was talking about""","""cute drawings.""",0,"""target""","""foil""","""foil""","""null""","""null""","""null""",TRUE,FALSE,FALSE,"""null""","""null""","""null""","""snowman""","""snowman""","""Christmas tree""","""null""","""null""","""null""","""scarf""","""mittens""","""star""","""null""","""null""","""null""","""left""","""right""","""left""","""null""","""null""","""null""","""mittens""","""scarf""","""ornaments""","""null""","""null""","""null""","""right""","""left""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,54,Approved,Thu Jul 24 03:12:38 PDT 2014,Wed Jul 23 10:31:05 PDT 2014,Wed Jul 23 10:32:38 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""snowman""","""hat""",0,"""middle""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""whether we would pick the item with only the target word or the target word and something else...not sure why though""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""snowman""","""snowman""","""pizza""","""null""","""null""","""null""","""hat""","""mittens""","""mushrooms""","""null""","""null""","""null""","""middle""","""right""","""right""","""null""","""null""","""null""","""mittens""","""hat""","""peppers""","""null""","""null""","""null""","""right""","""middle""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,55,Approved,Thu Jul 24 03:12:57 PDT 2014,Wed Jul 23 10:31:54 PDT 2014,Wed Jul 23 10:32:57 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""sundae""","""whipped cream""",0,"""right""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""No clue""","""Interesting Survey""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""sundae""","""sundae""","""friend""","""null""","""null""","""null""","""whipped cream""","""chocolate""","""mustache""","""null""","""null""","""null""","""right""","""left""","""right""","""null""","""null""","""null""","""chocolate""","""whipped cream""","""glasses""","""null""","""null""","""null""","""left""","""right""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,56,Approved,Thu Jul 24 03:13:01 PDT 2014,Wed Jul 23 10:32:13 PDT 2014,Wed Jul 23 10:33:01 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""snowman""","""hat""",0,"""right""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Boats and Snowmen!""","""""",0,"""target""","""logical""","""target""","""null""","""null""","""null""",TRUE,FALSE,TRUE,"""null""","""null""","""null""","""snowman""","""snowman""","""boat""","""null""","""null""","""null""","""hat""","""mittens""","""sail""","""null""","""null""","""null""","""right""","""left""","""right""","""null""","""null""","""null""","""mittens""","""hat""","""motor""","""null""","""null""","""null""","""left""","""right""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,57,Approved,Thu Jul 24 03:13:14 PDT 2014,Wed Jul 23 10:31:22 PDT 2014,Wed Jul 23 10:33:14 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""Christmas tree""","""ornaments""",0,"""right""","""middle""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""I have no clue??""","""What was the survey about.""",0,"""logical""","""target""","""target""","""null""","""null""","""null""",FALSE,TRUE,TRUE,"""null""","""null""","""null""","""Christmas tree""","""Christmas tree""","""friend""","""null""","""null""","""null""","""ornaments""","""lights""","""mustache""","""null""","""null""","""null""","""right""","""middle""","""left""","""null""","""null""","""null""","""lights""","""ornaments""","""hat""","""null""","""null""","""null""","""middle""","""right""","""right""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,58,Approved,Thu Jul 24 03:13:15 PDT 2014,Wed Jul 23 10:31:54 PDT 2014,Wed Jul 23 10:33:15 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""Christmas tree""","""lights""",0,"""middle""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Choices with limited information""","""ty""",0,"""logical""","""target""","""target""","""null""","""null""","""null""",FALSE,TRUE,TRUE,"""null""","""null""","""null""","""Christmas tree""","""Christmas tree""","""pizza""","""null""","""null""","""null""","""lights""","""ornaments""","""olives""","""null""","""null""","""null""","""middle""","""left""","""right""","""null""","""null""","""null""","""ornaments""","""lights""","""mushrooms""","""null""","""null""","""null""","""left""","""middle""","""left""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,59,Approved,Thu Jul 24 03:13:15 PDT 2014,Wed Jul 23 10:32:12 PDT 2014,Wed Jul 23 10:33:15 PDT 2014,Wed Jul 23 11:29:00 PDT 2014,,,,,"""boat""","""cabin""",0,"""middle""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""I have no idea!""","""No""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""boat""","""boat""","""pizza""","""null""","""null""","""null""","""cabin""","""sail""","""olives""","""null""","""null""","""null""","""middle""","""right""","""left""","""null""","""null""","""null""","""sail""","""cabin""","""mushrooms""","""null""","""null""","""null""","""right""","""middle""","""middle""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,60,Approved,Thu Jul 24 03:13:15 PDT 2014,Wed Jul 23 10:32:32 PDT 2014,Wed Jul 23 10:33:15 PDT 2014,Wed Jul 23 11:29:01 PDT 2014,,,,,"""pizza""","""olives""",0,"""left""","""middle""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""not sure""","""na""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""pizza""","""pizza""","""snowman""","""null""","""null""","""null""","""olives""","""mushrooms""","""scarf""","""null""","""null""","""null""","""left""","""middle""","""right""","""null""","""null""","""null""","""mushrooms""","""olives""","""hat""","""null""","""null""","""null""","""middle""","""left""","""left""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,61,Approved,Thu Jul 24 03:13:17 PDT 2014,Wed Jul 23 10:32:27 PDT 2014,Wed Jul 23 10:33:17 PDT 2014,Wed Jul 23 11:29:11 PDT 2014,,,,,"""snowman""","""scarf""",0,"""middle""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Word assossiation""","""""",0,"""target""","""logical""","""target""","""null""","""null""","""null""",TRUE,FALSE,TRUE,"""null""","""null""","""null""","""snowman""","""snowman""","""sundae""","""null""","""null""","""null""","""scarf""","""hat""","""whipped cream""","""null""","""null""","""null""","""middle""","""left""","""middle""","""null""","""null""","""null""","""hat""","""scarf""","""cherry""","""null""","""null""","""null""","""left""","""middle""","""left""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,62,Approved,Thu Jul 24 03:13:26 PDT 2014,Wed Jul 23 10:32:27 PDT 2014,Wed Jul 23 10:33:26 PDT 2014,Wed Jul 23 11:29:11 PDT 2014,,,,,"""boat""","""motor""",0,"""right""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""deductive reasoning""","""no""",0,"""target""","""logical""","""target""","""null""","""null""","""null""",TRUE,FALSE,TRUE,"""null""","""null""","""null""","""boat""","""boat""","""sundae""","""null""","""null""","""null""","""motor""","""cabin""","""whipped cream""","""null""","""null""","""null""","""right""","""left""","""right""","""null""","""null""","""null""","""cabin""","""motor""","""cherry""","""null""","""null""","""null""","""left""","""right""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,63,Approved,Thu Jul 24 03:13:31 PDT 2014,Wed Jul 23 10:31:41 PDT 2014,Wed Jul 23 10:33:31 PDT 2014,Wed Jul 23 11:29:11 PDT 2014,,,,,"""pizza""","""peppers""",0,"""middle""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""How humans make symbols and understand representations""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""pizza""","""pizza""","""sundae""","""null""","""null""","""null""","""peppers""","""olives""","""whipped cream""","""null""","""null""","""null""","""middle""","""left""","""left""","""null""","""null""","""null""","""olives""","""peppers""","""chocolate""","""null""","""null""","""null""","""left""","""middle""","""right""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,64,Approved,Thu Jul 24 03:13:32 PDT 2014,Wed Jul 23 10:32:17 PDT 2014,Wed Jul 23 10:33:32 PDT 2014,Wed Jul 23 11:29:11 PDT 2014,,,,,"""snowman""","""mittens""",0,"""right""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""communicating with one word""",""":)""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""snowman""","""snowman""","""boat""","""null""","""null""","""null""","""mittens""","""hat""","""motor""","""null""","""null""","""null""","""right""","""left""","""right""","""null""","""null""","""null""","""hat""","""mittens""","""cabin""","""null""","""null""","""null""","""left""","""right""","""middle""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,65,Approved,Thu Jul 24 03:13:34 PDT 2014,Wed Jul 23 10:31:48 PDT 2014,Wed Jul 23 10:33:34 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""pizza""","""mushrooms""",0,"""middle""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Using limited information to make decisions.""","""N/A""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""pizza""","""pizza""","""sundae""","""null""","""null""","""null""","""mushrooms""","""peppers""","""chocolate""","""null""","""null""","""null""","""middle""","""right""","""right""","""null""","""null""","""null""","""peppers""","""mushrooms""","""cherry""","""null""","""null""","""null""","""right""","""middle""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,66,Approved,Thu Jul 24 03:13:40 PDT 2014,Wed Jul 23 10:31:42 PDT 2014,Wed Jul 23 10:33:40 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""sundae""","""whipped cream""",0,"""middle""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""beats me! ""","""thanks that was fun :)""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""sundae""","""sundae""","""friend""","""null""","""null""","""null""","""whipped cream""","""cherry""","""hat""","""null""","""null""","""null""","""middle""","""left""","""left""","""null""","""null""","""null""","""cherry""","""whipped cream""","""mustache""","""null""","""null""","""null""","""left""","""middle""","""middle""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,67,Approved,Thu Jul 24 03:13:42 PDT 2014,Wed Jul 23 10:31:54 PDT 2014,Wed Jul 23 10:33:42 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""pizza""","""mushrooms""",0,"""left""","""middle""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""being able to communicate 1 word and hoping I understood""","""""",0,"""target""","""target""","""logical""","""null""","""null""","""null""",TRUE,TRUE,FALSE,"""null""","""null""","""null""","""pizza""","""pizza""","""sundae""","""null""","""null""","""null""","""mushrooms""","""olives""","""cherry""","""null""","""null""","""null""","""left""","""middle""","""middle""","""null""","""null""","""null""","""olives""","""mushrooms""","""chocolate""","""null""","""null""","""null""","""middle""","""left""","""right""","""null""","""null""","""null""","""0w1w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,68,Approved,Thu Jul 24 03:13:47 PDT 2014,Wed Jul 23 10:32:35 PDT 2014,Wed Jul 23 10:33:47 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""Christmas tree""","""ornaments""",0,"""right""","""left""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""communication, one word - visual""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""Christmas tree""","""Christmas tree""","""boat""","""null""","""null""","""null""","""ornaments""","""star""","""sail""","""null""","""null""","""null""","""right""","""left""","""left""","""null""","""null""","""null""","""star""","""ornaments""","""cabin""","""null""","""null""","""null""","""left""","""right""","""middle""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,69,Approved,Thu Jul 24 03:13:52 PDT 2014,Wed Jul 23 10:32:49 PDT 2014,Wed Jul 23 10:33:52 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""friend""","""hat""",0,"""left""","""right""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""Descriptions and they way people make choices ""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""friend""","""friend""","""sundae""","""null""","""null""","""null""","""hat""","""mustache""","""whipped cream""","""null""","""null""","""null""","""left""","""right""","""left""","""null""","""null""","""null""","""mustache""","""hat""","""cherry""","""null""","""null""","""null""","""right""","""left""","""right""","""null""","""null""","""null""","""1w0w1b"""
32TMVRKDGNYC0DZXH42RGP9W9R2844,3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX,What is he talking about? (1-2 mins),Short and fun! A 1-2 minute word game about what someone is talking about.,"experiment, psychology, game",$0.25 ,Wed Jul 23 10:22:11 PDT 2014,200,0,0,200,Reviewable,NotReviewed,1 scales,600,60000,Wed Jul 30 10:22:11 PDT 2014,https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9W9R2844,,70,Approved,Thu Jul 24 03:13:53 PDT 2014,Wed Jul 23 10:32:42 PDT 2014,Wed Jul 23 10:33:53 PDT 2014,Wed Jul 23 11:29:12 PDT 2014,,,,,"""Christmas tree""","""star""",0,"""right""","""middle""",-1,0,0,1,0,0,-1,-1,"""TRUE""","""null""","""null""",-1,-1,-1,-1,-1,-1,"""peoples choices""","""""",0,"""target""","""target""","""target""","""null""","""null""","""null""",TRUE,TRUE,TRUE,"""null""","""null""","""null""","""Christmas tree""","""Christmas tree""","""snowman""","""null""","""null""","""null""","""star""","""lights""","""mittens""","""null""","""null""","""null""","""right""","""middle""","""left""","""null""","""null""","""null""","""lights""","""star""","""hat""","""null""","""null""","""null""","""middle""","""right""","""middle""","""null""","""null""","""null""","""1w0w1b"""
